2 0.000000000000000 0.560000000000000 1.000000000000000 0.000000000000000 0.121462402343750 0.417827962239583 0.000000000000000 0.290699554172258 0.000000000000000 0.119068196614583 0.409593098958333 0.000000000000000 0.290698737154983 0.000000000000000 0.319469401041667 0.172578938802083 0.000000000000000 1.851149411736969 -0.407348 -0.102271 -0.100255 -0.204822
2 0.000000000000000 0.570000000000000 1.000000000000000 0.000000000000000 0.117669270833333 0.404783528645833 0.000000000000000 0.290696786074733 0.000000000000000 0.120997721354167 0.416228841145833 0.000000000000000 0.290699993352390 0.000000000000000 0.331333007812500 0.178987630208333 0.000000000000000 1.851150313721928 -0.413385 -0.099077 -0.101880 -0.212428
2 0.000000000000000 0.580000000000000 1.000000000000000 0.000000000000000 0.118827311197917 0.408765462239583 0.000000000000000 0.290698021664732 0.000000000000000 0.117976074218750 0.405838216145833 0.000000000000000 0.290697301351129 0.000000000000000 0.343196614583334 0.185396321614583 0.000000000000000 1.851151153348113 -0.419422 -0.100052 -0.099336 -0.220034
2 0.000000000000000 0.590000000000000 1.000000000000000 0.000000000000000 0.117382812500000 0.403797200520833 0.000000000000000 0.290697440072876 0.000000000000000 0.117556966145833 0.404397786458333 0.000000000000000 0.290696364031522 0.000000000000000 0.355060221354167 0.191805013020833 0.000000000000000 1.851151936866225 -0.425459 -0.098836 -0.098983 -0.227640
2 0.000000000000000 0.600000000000000 1.000000000000000 0.000000000000000 0.116286214192708 0.400022786458333 0.000000000000000 0.290698975481540 0.000000000000000 0.116792399088542 0.401764729817708 0.000000000000000 0.290698487001419 0.000000000000000 0.366921386718750 0.198212483723958 0.000000000000000 1.851151753033606 -0.431496 -0.097913 -0.098339 -0.235245
2 0.000000000000000 0.610000000000000 1.000000000000000 0.000000000000000 0.117504069010417 0.404209798177083 0.000000000000000 0.290700694392713 0.000000000000000 0.113713378906250 0.391170247395833 0.000000000000000 0.290700480579192 0.000000000000000 0.378782552083334 0.204619954427083 0.000000000000000 1.851151580714058 -0.437533 -0.098938 -0.095746 -0.242849
2 0.000000000000000 0.620000000000000 1.000000000000000 0.000000000000000 0.112304687500000 0.386326497395833 0.000000000000000 0.290698899135908 0.000000000000000 0.117049153645833 0.402644856770833 0.000000000000000 0.290700729631950 0.000000000000000 0.390646158854167 0.211028645833333 0.000000000000000 1.851152279879067 -0.443570 -0.094560 -0.098555 -0.250456
2 0.000000000000000 0.630000000000000 1.000000000000000 0.000000000000000 0.109224446614583 0.375728352864583 0.000000000000000 0.290700570723096 0.000000000000000 0.118265787760417 0.406834309895833 0.000000000000000 0.290697674418605 0.000000000000000 0.402509765625000 0.217437337239583 0.000000000000000 1.851152937830061 -0.449608 -0.091966 -0.099579 -0.258062
2 0.000000000000000 0.640000000000000 1.000000000000000 0.000000000000000 0.111153971354167 0.382371419270833 0.000000000000000 0.290696338042558 0.000000000000000 0.114472656250000 0.393782552083333 0.000000000000000 0.290700173596760 0.000000000000000 0.414373372395834 0.223846028645833 0.000000000000000 1.851153558106902 -0.455645 -0.093591 -0.096385 -0.265668
2 0.000000000000000 0.650000000000000 1.000000000000000 0.000000000000000 0.113508300781250 0.390467122395833 0.000000000000000 0.290698740741050 0.000000000000000 0.110254720052083 0.379278157552083 0.000000000000000 0.290696202395844 0.000000000000000 0.426236979166667 0.230254720052083 0.000000000000000 1.851154143855348 -0.461682 -0.095574 -0.092834 -0.273274
2 0.000000000000000 0.660000000000000 1.000000000000000 0.000000000000000 0.107469075520833 0.369695638020833 0.000000000000000 0.290696087452287 0.000000000000000 0.114430338541667 0.393640950520833 0.000000000000000 0.290697241712941 0.000000000000000 0.438100585937500 0.236663411458333 0.000000000000000 1.851154697880420 -0.467719 -0.090489 -0.096350 -0.280880
2 0.000000000000000 0.670000000000000 1.000000000000000 0.000000000000000 0.104111735026042 0.358142903645833 0.000000000000000 0.290698863403971 0.000000000000000 0.115926513671875 0.398786214192708 0.000000000000000 0.290698398154393 0.000000000000000 0.449961751302084 0.243070882161458 0.000000000000000 1.851154475192136 -0.473756 -0.087662 -0.097610 -0.288485
2 0.000000000000000 0.680000000000000 1.000000000000000 0.000000000000000 0.106320800781250 0.365738118489583 0.000000000000000 0.290701995242747 0.000000000000000 0.111856282552083 0.384783528645833 0.000000000000000 0.290699248342928 0.000000000000000 0.461822916666667 0.249478352864583 0.000000000000000 1.851154263942669 -0.479793 -0.089521 -0.094183 -0.296089
2 0.000000000000000 0.690000000000000 1.000000000000000 0.000000000000000 0.108295491536458 0.372533772786458 0.000000000000000 0.290699795421058 0.000000000000000 0.108017985026042 0.371579182942708 0.000000000000000 0.290699775403447 0.000000000000000 0.473686523437500 0.255887044270833 0.000000000000000 1.851154773338763 -0.485830 -0.091184 -0.090951 -0.303695
2 0.000000000000000 0.700000000000000 1.000000000000000 0.000000000000000 0.108407389322917 0.372920735677083 0.000000000000000 0.290698207290860 0.000000000000000 0.106042480468750 0.364783528645833 0.000000000000000 0.290699749691018 0.000000000000000 0.485550130208334 0.262295735677083 0.000000000000000 1.851155257842631 -0.491867 -0.091279 -0.089287 -0.311301
2 0.000000000000000 0.710000000000000 1.000000000000000 0.000000000000000 0.104628906250000 0.359920247395833 0.000000000000000 0.290700250977909 0.000000000000000 0.107957356770833 0.371375325520833 0.000000000000000 0.290696094629952 0.000000000000000 0.497413736979167 0.268704427083333 0.000000000000000 1.851155719235338 -0.497905 -0.088097 -0.090900 -0.318908
2 0.000000000000000 0.720000000000000 1.000000000000000 0.000000000000000 0.102080891927083 0.351158040364583 0.000000000000000 0.290697863050778 0.000000000000000 0.108641764322917 0.373728841145833 0.000000000000000 0.290696762898541 0.000000000000000 0.509277343750000 0.275113118489583 0.000000000000000 1.851156159131988 -0.503942 -0.085952 -0.091476 -0.326514
2 0.000000000000000 0.730000000000000 1.000000000000000 0.000000000000000 0.104704996744792 0.360185139973958 0.000000000000000 0.290697713826733 0.000000000000000 0.104155273437500 0.358293050130208 0.000000000000000 0.290698559181231 0.000000000000000 0.521139729817709 0.281521809895833 0.000000000000000 1.851152242913390 -0.509979 -0.088161 -0.087698 -0.334119
2 0.000000000000000 0.740000000000000 1.000000000000000 0.000000000000000 0.102586669921875 0.352897542317708 0.000000000000000 0.290698170489149 0.000000000000000 0.104411214192708 0.359173177083333 0.000000000000000 0.290698807301202 0.000000000000000 0.533002115885417 0.287929280598958 0.000000000000000 1.851156349144663 -0.516016 -0.086378 -0.087914 -0.341724
2 0.000000000000000 0.750000000000000 1.000000000000000 0.000000000000000 0.104473470052083 0.359385579427083 0.000000000000000 0.290700228480593 0.000000000000000 0.100663248697917 0.346277669270833 0.000000000000000 0.290700953688080 0.000000000000000 0.544863281250000 0.294336751302083 0.000000000000000 1.851156129296260 -0.522053 -0.087966 -0.084758 -0.349329
2 0.000000000000000 0.760000000000000 1.000000000000000 0.000000000000000 0.099098307291667 0.340896809895833 0.000000000000000 0.290698840279403 0.000000000000000 0.104174804687500 0.358357747395833 0.000000000000000 0.290700579084819 0.000000000000000 0.556726888020834 0.300745442708333 0.000000000000000 1.851156522962693 -0.528090 -0.083440 -0.087715 -0.356935
2 0.000000000000000 0.770000000000000 1.000000000000000 0.000000000000000 0.095617675781250 0.328924153645833 0.000000000000000 0.290698249798358 0.000000000000000 0.105791829427083 0.363921712239583 0.000000000000000 0.290699416575169 0.000000000000000 0.568590494791667 0.307154134114583 0.000000000000000 1.851156900201628 -0.534127 -0.080510 -0.089076 -0.364541
2 0.000000000000000 0.780000000000000 1.000000000000000 0.000000000000000 0.098098958333333 0.337459309895833 0.000000000000000 0.290698627824535 0.000000000000000 0.101446940104167 0.348977864583333 0.000000000000000 0.290697349028972 0.000000000000000 0.580454101562500 0.313562825520833 0.000000000000000 1.851157262020318 -0.540164 -0.082599 -0.085418 -0.372147
2 0.000000000000000 0.790000000000000 1.000000000000000 0.000000000000000 0.100574137369792 0.345973714192708 0.000000000000000 0.290698782144390 0.000000000000000 0.097109375000000 0.334054768880208 0.000000000000000 0.290698963303300 0.000000000000000 0.592316487630209 0.319971516927083 0.000000000000000 1.851153794308475 -0.546202 -0.084683 -0.081766 -0.379753
2 0.000000000000000 0.800000000000000 1.000000000000000 0.000000000000000 0.094460449218750 0.324942220052083 0.000000000000000 0.290699217859746 0.000000000000000 0.101360677083333 0.348677571614583 0.000000000000000 0.290700306916712 0.000000000000000 0.604178873697917 0.326380208333333 0.000000000000000 1.851150462778267 -0.552239 -0.079535 -0.085345 -0.387358
2 0.000000000000000 0.810000000000000 1.000000000000000 0.000000000000000 0.090816243489583 0.312408040364583 0.000000000000000 0.290697522968999 0.000000000000000 0.103141276041667 0.354803059895833 0.000000000000000 0.290700074773729 0.000000000000000 0.616042480468751 0.332788899739583 0.000000000000000 1.851150927662614 -0.558276 -0.076467 -0.086844 -0.394964
2 0.000000000000000 0.820000000000001 1.000000000000000 0.000000000000000 0.092955729166667 0.319766438802083 0.000000000000000 0.290698828541543 0.000000000000000 0.099138183593750 0.341035970052083 0.000000000000000 0.290697147220598 0.000000000000000 0.627906087239584 0.339197591145833 0.000000000000000 1.851151374980208 -0.564313 -0.078268 -0.083474 -0.402570
2 0.000000000000000 0.830000000000001 1.000000000000000 0.000000000000000 0.095576171875000 0.328782552083333 0.000000000000000 0.290697213916556 0.000000000000000 0.094654134114583 0.325611165364583 0.000000000000000 0.290696831629223 0.000000000000000 0.639769694010417 0.345606282552083 0.000000000000000 1.851151805708286 -0.570350 -0.080475 -0.079699 -0.410176
2 0.000000000000000 0.840000000000001 1.000000000000000 0.000000000000000 0.096067708333333 0.330472005208333 0.000000000000000 0.290698476177343 0.000000000000000 0.092301432291667 0.317515462239583 0.000000000000000 0.290699015539659 0.000000000000000 0.651630859375001 0.352012532552083 0.000000000000000 1.851158123975560 -0.576387 -0.080889 -0.077717 -0.417781
2 0.000000000000000 0.850000000000001 1.000000000000000 0.000000000000000 0.091578776041667 0.315028889973958 0.000000000000000 0.290699611864921 0.000000000000000 0.094927978515625 0.326549886067708 0.000000000000000 0.290699775335222 0.000000000000000 0.663493245442709 0.358421223958333 0.000000000000000 1.851155012851137 -0.582424 -0.077109 -0.079929 -0.425386
2 0.000000000000000 0.860000000000001 1.000000000000000 0.000000000000000 0.089130859375000 0.306608479817708 0.000000000000000 0.290699263855951 0.000000000000000 0.095512288411458 0.328561604817708 0.000000000000000 0.290698264833623 0.000000000000000 0.675356852213542 0.364829915364583 0.000000000000000 1.851155356979544 -0.588461 -0.075048 -0.080421 -0.432992
